"BirdID","Settled","Developed","Agriculture","Wetland","Grassland","Road_KM","X","Y","Ag_Indx","Connectance","Edg_Dns","Sex"
"1251",0,0.054747636344563,0.031917544158722,0.111121310271575,0.025662544748817,312.37723822659,529922.035078126,4961805.49222686,90.1272974409381,33.3855289664932,64.3707081826283,"M"
"1251",0,0.069350990217132,0.066141732283465,0.140062037699833,0.010164638511095,738.710515944328,511931.838510414,4972698.00977135,88.4487257021287,26.7522778426434,76.2689301368176,"M"
"1251",0,0.128603488541819,0.089092833163042,0.084221281564735,0.017734637279229,787.966122665553,508635.981179355,4953506.6488115,88.7484889801639,28.4832548993139,74.0791384832297,"M"
"1251",0,0.12677533664068,0.125726435152374,0.218936924167257,0.013607370659107,788.019608271144,507223.57637188,4962306.86355606,89.297433241963,25.5625801335962,70.9486358815551,"M"
"1251",0,0.058496536389293,0.037714872145728,0.110942444197383,0.02598777046096,369.118934542962,526498.851486935,4956017.29227071,89.506548087797,32.9243205627446,69.5733598225507,"M"
"1251",0,0.021823717234722,0.008843840498998,0.085690948243855,0.017019380708398,80.0592568169325,548360.721421071,4954840.6037645,92.3743651037273,35.638312727934,49.7705883080424,"M"
"1251",0,0.180097983527407,0.030673104231752,0.228290968474865,0.010011360408975,590.564697079862,522383.613244527,4970403.30323649,90.2877957920918,27.3788662031802,63.6049295150279,"M"
"1251",0,0.009183188484519,0.00493108365019,0.270870111352526,0.018247555676263,1.72573795533293,545294.351344689,4976785.64913396,92.142669811543,34.83343136389,52.2553234792785,"M"
"1251",0,0.385289549589527,0.068338140670069,0.034390947415132,0.008875083203905,455.076679834647,522638.569408846,4965345.41352009,90.5292144792972,27.7575051038831,61.9691262279341,"M"
"1255",1,0.027872429093227,0.01601581970763,0.370512914797473,0.009176410985545,251.358971777583,517984.482695154,4987560.42693866,91.0694698410307,28.8372763381714,59.0251125519209,"M"
"1255",0,0.024552330779826,0.00482105314033,0.351513979845823,0.00154660351369,212.425833940986,524286.023805211,4991030.19810353,90.9735089072931,28.9032406253123,58.6147363845996,"M"
"1255",0,0.47612859999797,0.088389657587786,0.071385789842346,0.00704518460617,723.456577210284,516521.522592938,4964371.1956643,92.1459818701899,34.3511920361913,52.0497264100535,"M"
"1255",0,0.038440426627933,0.110634452823497,0.220255537633955,0.018333516302558,148.178120319538,507343.655250906,4992760.30080129,87.3604143513977,24.0378421304912,84.0393334908473,"M"
"1255",0,0.316382634088472,0.111057878767139,0.103438048958547,0.016380352702302,323.556788791474,520990.303119722,4958890.60290049,90.236658396581,27.5669378770978,64.737318220864,"M"
"1255",0,0.069350990217132,0.066141732283465,0.140062037699833,0.010164638511095,738.710515944328,511931.838510414,4972698.00977135,88.4487257021287,26.7522778426434,76.2689301368176,"M"
"1255",0,0.128603488541819,0.089092833163042,0.084221281564735,0.017734637279229,787.966122665553,508635.981179355,4953506.6488115,88.7484889801639,28.4832548993139,74.0791384832297,"M"
"1255",0,0.12677533664068,0.125726435152374,0.218936924167257,0.013607370659107,788.019608271144,507223.57637188,4962306.86355606,89.297433241963,25.5625801335962,70.9486358815551,"M"
"1255",0,0.031974698282229,0.03306079537062,0.285391559722307,0.005917056937554,112.649995649938,509220.578147085,4982659.94802726,91.1000491173623,29.1152692697215,59.2139909836398,"M"
"1255",0,0.096337888352903,0.019776333545315,0.272998712599463,0.008112174466039,334.622466040187,521882.662482543,4977422.95437953,91.2776194681099,29.1399564717289,56.7704539466547,"M"
"1255",0,0.180097983527407,0.030673104231752,0.228290968474865,0.010011360408975,590.564697079862,522383.613244527,4970403.30323649,90.2877957920918,27.3788662031802,63.6049295150279,"M"
"1255",0,0.385289549589527,0.068338140670069,0.034390947415132,0.008875083203905,455.076679834647,522638.569408846,4965345.41352009,90.5292144792972,27.7575051038831,61.9691262279341,"M"
"1256",1,0.069350990217132,0.066141732283465,0.140062037699833,0.010164638511095,738.710515944328,511931.838510414,4972698.00977135,88.4487257021287,26.7522778426434,76.2689301368176,"M"
"1256",0,0.47612859999797,0.088389657587786,0.071385789842346,0.00704518460617,723.456577210284,516521.522592938,4964371.1956643,92.1459818701899,34.3511920361913,52.0497264100535,"M"
"1256",0,0.316382634088472,0.111057878767139,0.103438048958547,0.016380352702302,323.556788791474,520990.303119722,4958890.60290049,90.236658396581,27.5669378770978,64.737318220864,"M"
"1256",0,0.128603488541819,0.089092833163042,0.084221281564735,0.017734637279229,787.966122665553,508635.981179355,4953506.6488115,88.7484889801639,28.4832548993139,74.0791384832297,"M"
"1256",0,0.12677533664068,0.125726435152374,0.218936924167257,0.013607370659107,788.019608271144,507223.57637188,4962306.86355606,89.297433241963,25.5625801335962,70.9486358815551,"M"
"1256",0,0.031974698282229,0.03306079537062,0.285391559722307,0.005917056937554,112.649995649938,509220.578147085,4982659.94802726,91.1000491173623,29.1152692697215,59.2139909836398,"M"
"1256",0,0.058144603823719,0.109376621759077,0.196790733398377,0.016876673655367,271.129920559274,505687.574723211,4973613.9442546,88.0322205089802,25.6629080981534,79.3640915000138,"M"
"1256",0,0.052333919319023,0.155602331606218,0.146511843079201,0.010351128793486,541.801566538181,500184.354089503,4970339.63863172,88.2529960236127,26.2641125263562,77.6899794367043,"M"
"1256",0,0.096337888352903,0.019776333545315,0.272998712599463,0.008112174466039,334.622466040187,521882.662482543,4977422.95437953,91.2776194681099,29.1399564717289,56.7704539466547,"M"
"1256",0,0.180097983527407,0.030673104231752,0.228290968474865,0.010011360408975,590.564697079862,522383.613244527,4970403.30323649,90.2877957920918,27.3788662031802,63.6049295150279,"M"
"1256",0,0.385289549589527,0.068338140670069,0.034390947415132,0.008875083203905,455.076679834647,522638.569408846,4965345.41352009,90.5292144792972,27.7575051038831,61.9691262279341,"M"
"1452",1,0.06457431719824,0.112390442593738,0.146474160817544,0.010379314106993,690.678809907403,448434.455567844,4919825.44916499,89.1413908122648,26.2361105367743,72.4919987692278,"F"
"1452",0,0.045995346705679,0.182051327246448,0.148614587372651,0.017097331406211,493.569498775023,464933.469719408,4929393.2258938,89.3740835826517,26.5319534744325,70.8767047689499,"F"
"1452",0,0.0658579478161,0.211762313223032,0.214095156061204,0.011664214190862,493.835148155563,458932.911793895,4938098.8537151,88.8551594257726,24.8715092753385,74.261371334752,"F"
"1452",0,0.060906316323847,0.085707994642104,0.173703493030453,0.012624084845593,652.875244674294,457578.824987481,4918467.86202477,89.0029177340088,25.0160600382649,73.4952890247008,"F"
"1452",0,0.041448830729737,0.056506902920828,0.085730833046364,0.025561155808784,393.24152879389,472407.737183945,4927315.86091882,89.701458978702,35.4038756623047,68.6352711783996,"F"
"1452",0,0.04306181905256,0.054356068164585,0.137837729975655,0.034672945683841,450.947631724712,465984.134551121,4915948.06125831,88.6656454065447,28.0498724830681,75.5796951183849,"F"
"1452",0,0.06831415340883,0.131936484648419,0.169944829061788,0.016757599376461,797.215086256917,440153.204844759,4921709.90097134,88.6951732443515,24.5593354644911,75.5819576582217,"F"
"1452",0,0.039468151312802,0.110406539619531,0.243108001278321,0.02057087110827,410.172965377657,472790.264410473,4937519.27446845,90.5060844948597,27.4312374561862,63.5116736422772,"F"
"1452",0,0.106925421991205,0.109245586740888,0.161332386082609,0.01768001510805,739.224457317702,454163.1140259,4930651.78412,88.9924264863747,25.2788689691686,73.541569318141,"F"
"1552",1,0.027872429093227,0.01601581970763,0.370512914797473,0.009176410985545,251.358971777583,517984.482695154,4987560.42693866,91.0694698410307,28.8372763381714,59.0251125519209,"F"
"1552",0,0.024552330779826,0.00482105314033,0.351513979845823,0.00154660351369,212.425833940986,524286.023805211,4991030.19810353,90.9735089072931,28.9032406253123,58.6147363845996,"F"
"1552",0,0.47612859999797,0.088389657587786,0.071385789842346,0.00704518460617,723.456577210284,516521.522592938,4964371.1956643,92.1459818701899,34.3511920361913,52.0497264100535,"F"
"1552",0,0.038440426627933,0.110634452823497,0.220255537633955,0.018333516302558,148.178120319538,507343.655250906,4992760.30080129,87.3604143513977,24.0378421304912,84.0393334908473,"F"
"1552",0,0.316382634088472,0.111057878767139,0.103438048958547,0.016380352702302,323.556788791474,520990.303119722,4958890.60290049,90.236658396581,27.5669378770978,64.737318220864,"F"
"1552",0,0.069350990217132,0.066141732283465,0.140062037699833,0.010164638511095,738.710515944328,511931.838510414,4972698.00977135,88.4487257021287,26.7522778426434,76.2689301368176,"F"
"1552",0,0.128603488541819,0.089092833163042,0.084221281564735,0.017734637279229,787.966122665553,508635.981179355,4953506.6488115,88.7484889801639,28.4832548993139,74.0791384832297,"F"
"1552",0,0.12677533664068,0.125726435152374,0.218936924167257,0.013607370659107,788.019608271144,507223.57637188,4962306.86355606,89.297433241963,25.5625801335962,70.9486358815551,"F"
"1552",0,0.031974698282229,0.03306079537062,0.285391559722307,0.005917056937554,112.649995649938,509220.578147085,4982659.94802726,91.1000491173623,29.1152692697215,59.2139909836398,"F"
"1552",0,0.096337888352903,0.019776333545315,0.272998712599463,0.008112174466039,334.622466040187,521882.662482543,4977422.95437953,91.2776194681099,29.1399564717289,56.7704539466547,"F"
"1552",0,0.180097983527407,0.030673104231752,0.228290968474865,0.010011360408975,590.564697079862,522383.613244527,4970403.30323649,90.2877957920918,27.3788662031802,63.6049295150279,"F"
"1552",0,0.385289549589527,0.068338140670069,0.034390947415132,0.008875083203905,455.076679834647,522638.569408846,4965345.41352009,90.5292144792972,27.7575051038831,61.9691262279341,"F"
"1614",1,0.012315270935961,0.000681657062876,0.256893825095886,0.007580026539182,31.5764240371791,541668.578377045,4996376.48346294,91.2483670447923,34.374394732326,58.1809266086704,"F"
"1614",0,0.016291603961782,0.000848703321317,0.107269100199489,0.034158121303328,53.574337115909,551438.675970926,4998336.81859307,91.0570351777396,38.8091857459993,59.3797365046053,"F"
"1614",0,0.032617131200248,0.004922503824919,0.258934048796352,0.015868792360511,138.865975400964,532165.154806626,4992000.28379258,89.0448687756044,28.2429478360957,72.8870509175498,"F"
"1614",0,0.030066671578017,0.004125534109327,0.173226388684249,0.012229261824075,81.9483145796775,543384.491115653,4986684.91343544,90.0305477809446,38.1610888341813,66.1838682764036,"F"
"1614",0,0.025623735670937,0.001625257188305,0.188538478828432,0.014506284904127,20.7698966700139,539852.281865203,5007360.36578352,90.6557526933039,32.8594921856836,61.6765587607668,"F"
"1614",0,0.044294311257729,0.005814522749697,0.411294635123634,0.010845741916533,303.690623266537,533666.388392132,4980896.32674705,91.394124106014,28.8236087196503,57.2249404089826,"F"
"1614",0,0.009183188484519,0.00493108365019,0.270870111352526,0.018247555676263,1.72573795533293,545294.351344689,4976785.64913396,92.142669811543,34.83343136389,52.2553234792785,"F"
"1614",0,0.004220977461573,0,0.285362853628536,0.012574442291186,0,553432.177278645,4988437.69223503,91.6799460268597,32.5701028063852,55.326600279463,"F"
"1615",1,0.004220977461573,0,0.285362853628536,0.012574442291186,0,553432.177278645,4988437.69223503,91.6799460268597,32.5701028063852,55.326600279463,"F"
"1615",0,0.016291603961782,0.000848703321317,0.107269100199489,0.034158121303328,53.574337115909,551438.675970926,4998336.81859307,91.0570351777396,38.8091857459993,59.3797365046053,"F"
"1615",0,0.014828827729298,0.001412269307552,0.134967613700756,0.026231594731015,6.25802471740039,555280.309348942,4978617.77788146,91.8424433714028,37.5222570852582,54.1699697136004,"F"
"1615",0,0.032617131200248,0.004922503824919,0.258934048796352,0.015868792360511,138.865975400964,532165.154806626,4992000.28379258,89.0448687756044,28.2429478360957,72.8870509175498,"F"
"1615",0,0.030066671578017,0.004125534109327,0.173226388684249,0.012229261824075,81.9483145796775,543384.491115653,4986684.91343544,90.0305477809446,38.1610888341813,66.1838682764036,"F"
"1615",0,0.044294311257729,0.005814522749697,0.411294635123634,0.010845741916533,303.690623266537,533666.388392132,4980896.32674705,91.394124106014,28.8236087196503,57.2249404089826,"F"
"1615",0,0.012315270935961,0.000681657062876,0.256893825095886,0.007580026539182,31.5764240371791,541668.578377045,4996376.48346294,91.2483670447923,34.374394732326,58.1809266086704,"F"
"1615",0,0.009183188484519,0.00493108365019,0.270870111352526,0.018247555676263,1.72573795533293,545294.351344689,4976785.64913396,92.142669811543,34.83343136389,52.2553234792785,"F"
"1615",0,0.00075794730037,0,0.198421686209818,0.00398591109724,0,563250.107541366,4990445.8118107,92.953981519773,33.2193900102995,46.9054852245494,"F"
"162",1,0.093925270558496,0.070134555125471,0.068699475998631,0.035403007083235,324.69245738006,517630.796935499,4951302.12579118,89.2639082602949,29.7811172465646,70.9749850892889,"M"
"162",0,0.47612859999797,0.088389657587786,0.071385789842346,0.00704518460617,723.456577210284,516521.522592938,4964371.1956643,92.1459818701899,34.3511920361913,52.0497264100535,"M"
"162",0,0.316382634088472,0.111057878767139,0.103438048958547,0.016380352702302,323.556788791474,520990.303119722,4958890.60290049,90.236658396581,27.5669378770978,64.737318220864,"M"
"162",0,0.058393689818189,0.043043901683962,0.060612314657758,0.03420164977975,330.640014809812,520192.106158892,4943107.69593495,90.7953762116285,36.4896147416183,60.7388504384213,"M"
"162",0,0.051903146698738,0.06239840644937,0.158678555656823,0.015052288380047,463.101219321576,497505.085004606,4960391.75056307,88.7578616724077,30.2711426203221,74.6358786627243,"M"
"162",0,0.069350990217132,0.066141732283465,0.140062037699833,0.010164638511095,738.710515944328,511931.838510414,4972698.00977135,88.4487257021287,26.7522778426434,76.2689301368176,"M"
"162",0,0.128603488541819,0.089092833163042,0.084221281564735,0.017734637279229,787.966122665553,508635.981179355,4953506.6488115,88.7484889801639,28.4832548993139,74.0791384832297,"M"
"162",0,0.12677533664068,0.125726435152374,0.218936924167257,0.013607370659107,788.019608271144,507223.57637188,4962306.86355606,89.297433241963,25.5625801335962,70.9486358815551,"M"
"162",0,0.058496536389293,0.037714872145728,0.110942444197383,0.02598777046096,369.118934542962,526498.851486935,4956017.29227071,89.506548087797,32.9243205627446,69.5733598225507,"M"
"162",0,0.052333919319023,0.155602331606218,0.146511843079201,0.010351128793486,541.801566538181,500184.354089503,4970339.63863172,88.2529960236127,26.2641125263562,77.6899794367043,"M"
"162",0,0.071362209421728,0.103752457140622,0.063342884805336,0.028634856679022,463.489957695383,506724.874227557,4945007.06593935,89.1810273972706,32.7947865180025,71.0564639879585,"M"
"1621",1,0.00938223755731,0,0.055371744576263,0.034354272029746,0,466680.21480153,5038316.51387419,90.9433358965527,38.7175135119339,60.1392289142716,"F"
"1621",0,0.028574465823323,0,0.095811629637504,0.022557669820347,89.8936614942877,463093.363038674,5045233.90866018,89.5790646634838,35.0978874406762,66.4932122692437,"F"
"1621",0,0.028622044211661,0.002487868751444,0.057259493183394,0.030693984441192,156.451313274328,450741.027010024,5011152.0221072,87.7558520641763,34.9265499023138,81.28773358581,"F"
"1621",0,0.010617798576428,0,0.034472452711471,0.00257186676629,0,476918.538070355,5040380.32047466,93.9391288500157,58.7654960583029,40.065802743702,"F"
"1621",0,0.016573997003496,1.9976693857e-05,0.055734975861495,0.023838854669552,103.865599990232,466300.779464711,5027368.48923356,91.7103914021014,42.2267454966166,54.89788992474,"F"
"1621",0,0.058373357259725,0,0.073731989233124,0.035361798701641,60.0869198378832,457237.786686318,5034555.73655082,89.5728173170116,31.3792246624103,68.9234292947177,"F"
"1621",0,0.038414685968441,0.00938411853027,0.078274172072863,0.037918921215898,156.451313274328,460546.634516337,5015241.71363454,89.1688476903597,32.439803305002,71.9707691727053,"F"
"1621",0,0.029790923981116,0,0.109368275684877,0.028043806403957,73.3083846004439,450921.957432473,5022350.18235217,90.0255912129796,37.4607532100433,66.0890215333269,"F"
"1621",0,0.024816363266847,0.004986499433847,0.0914046395494,0.033831257439828,103.865599990232,470421.247774485,5017115.81677209,90.6080511696778,33.9741065673947,62.419011700996,"F"
"1622",1,0.016573997003496,1.9976693857e-05,0.055734975861495,0.023838854669552,103.865599990232,466300.779464711,5027368.48923356,91.7103914021014,42.2267454966166,54.89788992474,"F"
"1622",0,0.028622044211661,0.002487868751444,0.057259493183394,0.030693984441192,156.451313274328,450741.027010024,5011152.0221072,87.7558520641763,34.9265499023138,81.28773358581,"F"
"1622",0,0.00938223755731,0,0.055371744576263,0.034354272029746,0,466680.21480153,5038316.51387419,90.9433358965527,38.7175135119339,60.1392289142716,"F"
"1622",0,0.058373357259725,0,0.073731989233124,0.035361798701641,60.0869198378832,457237.786686318,5034555.73655082,89.5728173170116,31.3792246624103,68.9234292947177,"F"
